!datetime	Ten_Meter_Uwind_vector_meterPerSecond	Ten_Meter_Vwind_vector_meterPerSecond	Surface_Level_Barometric_Pressure_pascal	Air_Temperature_celsius	Relative_Humidity_percent	Cloud_Cover_decimalFraction	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Precipitation_meterPerSecond
1979-09-02 00:00:00	6.9841952	0	100778.47	11.470422	90.934586	1	75.612442	8.4295236e-08
1979-09-03 00:00:00	5.611589	0	101717.47	12.582788	81.088554	0.74350681	154.58104	0
1979-09-04 00:00:00	5.6836576	0	101984.8	14.391962	85.695374	0.79122376	139.58078	0
1979-09-05 00:00:00	7.0657253	0	100920.27	13.781335	86.162201	0.97969882	87.682106	5.4915417e-08
1979-09-06 00:00:00	5.3526855	0	100492.19	12.715845	87.991058	0.89442325	110.92436	2.9879569e-08
1979-09-07 00:00:00	3.0639789	0	101172.91	11.520868	90.844566	1	77.839264	5.5189019e-08
1979-09-08 00:00:00	5.04983	0	101310.94	12.435876	86.991211	0.9499444	93.334465	1.5176101e-07
1979-09-09 00:00:00	3.6281128	0	102429.53	10.439355	71.887039	0.55168532	182.386	0
1979-09-10 00:00:00	4.6946812	0	102379.73	12.551111	80.599304	0.76860776	136.08698	0
1979-09-11 00:00:00	4.6524916	0	101994.68	13.058618	91.759109	1	66.121895	2.8370505e-08
1979-09-12 00:00:00	6.7823954	0	101380.02	12.708612	86.667404	0.93892883	90.379509	1.5984466e-08
1979-09-13 00:00:00	4.3495345	0	102004.34	10.578912	69.19162	0.67767982	149.93092	0
1979-09-14 00:00:00	4.171032	0	102286.92	11.153589	67.68306	0.70575191	142.48283	0
1979-09-15 00:00:00	3.3578897	0	102521.92	10.983606	72.661133	0.58514186	161.04526	0
1979-09-16 00:00:00	6.8305845	0	101756.75	12.878076	76.457222	0.7878528	120.53844	6.3698508e-09
1979-09-17 00:00:00	8.3676958	0	100710.3	14.036554	89.219307	1	60.791332	7.7023724e-08
1979-09-18 00:00:00	5.2176323	0	100702.44	12.355066	83.991791	0.80246108	113.81617	7.9684069e-09
1979-09-19 00:00:00	6.0257187	0	100769.95	10.953729	79.520264	0.77365369	119.08772	3.2950968e-08
1979-09-20 00:00:00	8.0753536	0	101188.25	9.7336975	69.558167	0.69923159	132.68961	1.5006593e-08
1979-09-21 00:00:00	4.9643536	0	101953.09	8.3626038	78.235291	0.74889231	121.65704	9.6577551e-09
1979-09-22 00:00:00	3.7767668	0	102283.91	8.4427734	81.016525	1	36.138157	2.5204798e-08
1979-09-23 00:00:00	3.9365819	0	102000.55	10.530969	82.428673	0.87790664	91.677544	1.78107e-08
1979-09-24 00:00:00	5.118659	0	101913.05	10.596124	85.389587	1	48.041203	1.437619e-08
1979-09-25 00:00:00	7.7455835	0	100906.16	14.116205	95.889473	1	33.134537	1.4613238e-07
1979-09-26 00:00:00	4.5246191	0	101140.02	11.492242	85.514069	0.95667413	70.54306	1.9850235e-08
1979-09-27 00:00:00	4.0393701	0	102460.77	9.8267456	68.153641	0.60328105	133.48709	0
1979-09-28 00:00:00	2.9259369	0	102824.73	9.548761	67.449371	0.39114281	155.1324	0
1979-09-29 00:00:00	5.8672853	0	101989.8	11.297327	77.0466	0.80890667	96.011139	1.9362051e-09
1979-09-30 00:00:00	5.6753235	0	101020.71	12.462915	89.332832	1	32.272774	1.2881092e-07
1979-10-01 00:00:00	4.5955424	0	101138.32	12.478021	84.975861	0.79370679	94.185989	6.7979818e-09
1979-10-02 00:00:00	6.2041183	0	100953.31	12.946924	82.914299	1	38.005806	6.9557427e-08
1979-10-03 00:00:00	3.8523903	0	100844.02	10.5711	84.790848	0.80680504	89.640327	9.9518729e-08
1979-10-04 00:00:00	3.6691153	0	100570.43	9.8241211	74.644958	0.63325734	114.06832	0
1979-10-05 00:00:00	5.7180204	0	100149.33	9.8471313	69.616638	0.61819127	114.29718	5.5228553e-08
1979-10-06 00:00:00	6.5661616	0	99584.703	11.785272	89.86245	0.97740304	55.23225	1.1497999e-07
1979-10-07 00:00:00	7.2896113	0	99747.953	12.936182	86.876106	0.81580464	80.891472	8.8382949e-08
1979-10-08 00:00:00	7.6325521	0	100070.31	14.206384	87.137772	0.92394361	60.873695	1.0028076e-07
1979-10-09 00:00:00	7.4502239	0	99657.625	12.956201	83.022247	0.6574947	97.589081	3.0829968e-08
1979-10-10 00:00:00	6.5621667	0	99571.633	11.293146	85.867706	0.80463462	77.619278	3.3801258e-08
1979-10-11 00:00:00	6.2277684	0	99091.547	10.849115	93.257774	0.88987512	63.603863	7.7349752e-08
1979-10-12 00:00:00	6.5012732	0	98664.219	11.033685	91.079842	1	23.504374	5.6070803e-08
1979-10-13 00:00:00	4.8207655	0	99276.461	11.27215	88.732079	0.84769189	67.370972	2.5395064e-08
1979-10-14 00:00:00	1.9023302	0	99284.25	9.7548462	86.136787	0.8603405	64.956413	0
1979-10-15 00:00:00	3.275481	0	99882.5	10.012506	88.535202	0.77315165	74.931046	4.1080442e-08
1979-10-16 00:00:00	2.9376407	0	101101.35	9.5714966	85.438118	0.83365275	66.234726	8.6659202e-09
1979-10-17 00:00:00	4.4109945	0	101677.98	9.6625305	90.422455	1	12.691269	1.0750961e-07
1979-10-18 00:00:00	5.3525438	0	102064.05	9.3839966	85.729462	0.95359904	47.592869	6.2306404e-08
1979-10-19 00:00:00	5.1436729	0	101816.03	10.212244	83.397041	0.74025526	73.366623	1.2154555e-07
1979-10-20 00:00:00	2.0756416	0	102569.61	9.3939758	72.155174	0.56156469	89.91996	0
1979-10-21 00:00:00	5.1592436	0	102193.27	8.023645	77.275574	0.35020988	102.189	0
1979-10-22 00:00:00	6.716495	0	101078.45	9.8034912	86.846703	1	14.660307	2.945087e-07
1979-10-23 00:00:00	3.2954335	0	101169.8	8.1604858	74.912804	0.57213508	84.079414	0
1979-10-24 00:00:00	6.862628	0	99753.711	9.1482483	88.301842	1	4.8932362	6.5990427e-07
1979-10-25 00:00:00	3.4094503	0	99993.102	6.6602722	73.828842	0.5315223	84.194771	0
1979-10-26 00:00:00	1.9430594	0	100949.11	5.843866	76.984306	0.17820189	99.002869	0
1979-10-27 00:00:00	2.9454019	0	100790.56	6.6405884	73.566612	0.71084628	66.454033	1.580547e-08
1979-10-28 00:00:00	3.9798622	0	100864.87	7.5266663	84.790039	0.77525298	58.41629	9.1383272e-09
1979-10-29 00:00:00	3.573386	0	100915.57	7.6325012	79.949783	0.87295281	47.482841	1.4919994e-08
1979-10-30 00:00:00	7.7656608	0	99836.906	10.275751	92.693947	1	15.175035	1.2520421e-07
1979-10-31 00:00:00	7.4834294	0	100004.55	7.1915527	84.631073	0.79350927	53.168644	5.8873859e-08
1979-11-01 00:00:00	5.8758283	0	100938.86	6.8156372	73.498405	0.6583187	63.826157	2.6180636e-08
1979-11-02 00:00:00	5.9181442	0	101555.16	8.8969055	76.092522	0.90522471	40.261406	3.2343966e-07
1979-11-03 00:00:00	7.9770141	0	100813.19	12.185052	94.477463	1	22.240332	1.2536459e-07
1979-11-04 00:00:00	7.9535904	0	100895.27	7.7039734	80.713867	0.78097416	49.83353	6.7707195e-08
1979-11-05 00:00:00	7.684906	0	100675.44	7.4222351	85.371712	1	23.00972	1.5931348e-07
1979-11-06 00:00:00	7.5947599	0	100196.27	8.8903442	93.2603	1	12.220992	1.9251108e-07
1979-11-07 00:00:00	5.4790521	0	100088.61	8.0591675	90.949326	0.97007504	29.059145	9.8849669e-08
1979-11-08 00:00:00	5.7139626	0	100433.3	5.2977844	82.800629	0.85867524	38.791439	4.5123008e-08
1979-11-09 00:00:00	5.0943761	0	101184.16	4.4518372	70.57238	0.55891249	58.736183	0
1979-11-10 00:00:00	4.0421729	0	102120.36	4.6896606	78.922218	0.59905912	55.050552	5.136671e-09
1979-11-11 00:00:00	6.0117059	0	100930.43	7.1492554	90.570618	1	15.439204	1.5099175e-07
1979-11-12 00:00:00	2.672071	0	101188.94	3.0002075	73.649498	0.44957163	60.333244	0
1979-11-13 00:00:00	5.6301074	0	100000.55	3.0249878	79.767731	0.99118594	24.510336	2.1167453e-07
1979-11-14 00:00:00	4.6997952	0	99561.109	2.8331543	83.59211	0.61933479	49.873402	1.8091552e-08
1979-11-15 00:00:00	4.6535506	0	100008.53	2.7401062	80.813255	0.52750664	53.492245	7.2496459e-09
1979-11-16 00:00:00	3.8704188	0	100630.75	4.4554993	77.528313	0.57992421	49.899429	7.2601501e-09
1979-11-17 00:00:00	7.0539556	0	100093.16	7.0759827	85.579994	0.94480479	25.926729	1.5949873e-07
1979-11-18 00:00:00	8.690155	0	100747.87	6.7082458	67.829193	0.7602275	38.366795	1.0082978e-08
1979-11-19 00:00:00	3.069226	0	101450.88	5.6988464	89.0755	1	20.70648	1.7748585e-08
1979-11-20 00:00:00	3.8752494	0	102446.59	6.6088806	91.34362	0.90186853	27.484938	1.2067503e-08
1979-11-21 00:00:00	5.3011131	0	102533.3	10.327631	95.874428	1	16.312979	4.3063923e-08
1979-11-22 00:00:00	5.7699437	0	102018.4	9.7410217	93.874321	1	11.877886	1.2073791e-07
1979-11-23 00:00:00	4.3160558	0	101688.76	5.6662537	82.197899	0.68053633	39.01519	1.2985944e-08
1979-11-24 00:00:00	4.5520201	0	101625.62	5.869043	76.778687	0.79138389	32.620445	1.0803536e-08
1979-11-25 00:00:00	9.3162956	0	100527.44	9.4138428	91.49099	1	6.0229745	3.5585859e-07
1979-11-26 00:00:00	5.5817318	0	100663.59	8.9910522	91.311623	1	16.372765	4.7964789e-07
1979-11-27 00:00:00	6.6917734	0	101214.36	10.776788	89.854088	1	16.147915	6.0989918e-08
1979-11-28 00:00:00	7.5270109	0	101169.13	12.204431	87.262909	0.89937943	23.565243	5.8501537e-08
1979-11-29 00:00:00	6.4913526	0	100999.27	11.989771	88.513657	1	15.118915	8.3598366e-08
1979-11-30 00:00:00	8.9957161	0	100524.57	10.314508	88.844009	1	16.54056	5.7947993e-08
1979-12-01 00:00:00	7.7893653	0	101012.77	9.6387573	88.594208	0.97218554	18.547203	1.4805824e-08
1979-12-02 00:00:00	5.9326243	0	100517.2	8.7557617	87.441086	0.93255943	20.723269	8.3815015e-08
1979-12-03 00:00:00	7.5749874	0	101102.66	8.2247864	82.65023	0.79030002	28.111273	3.4458237e-08
1979-12-04 00:00:00	8.6266985	0	100595	9.4677368	88.866585	1	14.427017	2.0688082e-07
1979-12-05 00:00:00	2.3458774	0	101050.41	5.9697205	84.950279	0.57961416	36.352245	2.1792133e-08
1979-12-06 00:00:00	3.6024539	0	101424.52	7.6905457	90.339912	1	11.182179	1.1933301e-07
1979-12-07 00:00:00	6.3278766	0	100015.54	10.303369	95.680748	1	8.6342182	1.092423e-07
1979-12-08 00:00:00	6.2240348	0	99913.133	7.4922119	88.685356	0.7171637	29.703781	1.3533144e-07
1979-12-09 00:00:00	9.8239775	0	98049.656	8.1013123	90.236572	1	10.761077	1.7163876e-07
1979-12-10 00:00:00	6.8939266	0	97947	6.136377	89.43071	0.93879665	18.794191	1.2994881e-07
1979-12-11 00:00:00	4.2192764	0	99423.438	4.9287354	83.673164	0.68496435	30.592897	2.1883912e-08
1979-12-12 00:00:00	8.089016	0	99508.578	6.7063232	86.250053	1	10.550159	1.2501942e-07
1979-12-13 00:00:00	7.0983715	0	99160.32	4.8100525	82.695251	0.87916642	21.625269	4.6322464e-08
1979-12-14 00:00:00	5.4986286	0	98519.719	3.590448	84.059029	0.8471149	23.136093	1.201798e-07
1979-12-15 00:00:00	7.7263966	0	98717.594	4.5584351	80.997734	0.90658244	20.067863	1.3211157e-07
1979-12-16 00:00:00	7.662487	0	99851.695	5.7647949	71.641884	0.97112961	16.637419	1.3539193e-08
1979-12-17 00:00:00	11.079259	0	100493.85	4.6383911	67.319641	0.75903816	26.975914	1.7797935e-08
1979-12-18 00:00:00	8.804657	0	101636.59	4.3941895	82.186951	0.97301547	16.408228	7.7399411e-08
1979-12-19 00:00:00	5.9122591	0	102857.69	4.5894104	76.112877	0.62492679	31.880611	1.330343e-08
1979-12-20 00:00:00	2.8838737	0	103135.35	3.6837097	77.200302	0.78825367	25.510506	0
1979-12-21 00:00:00	1.6796707	0	102286.55	3.7955872	83.842232	0.91472275	19.439596	0
1979-12-22 00:00:00	4.7788868	0	100902.95	0.98833618	75.635918	0.99859311	15.205974	2.3335695e-08
1979-12-23 00:00:00	3.872237	0	99958.844	2.9222656	86.198982	1	14.339356	1.0904963e-07
1979-12-24 00:00:00	3.8208525	0	100970.95	2.412561	79.217903	0.66176868	30.872852	0
1979-12-25 00:00:00	6.6121922	0	101048.66	5.3730103	85.106201	0.95851025	17.211735	6.0818176e-08
1979-12-26 00:00:00	4.4984584	0	100536.96	6.2504211	91.241943	1	8.026619	3.5008922e-07
1979-12-27 00:00:00	4.9048014	0	99530.359	4.2071472	75.900635	0.91950803	19.621784	3.96332e-08
1979-12-28 00:00:00	5.3755822	0	100241.75	3.3558289	75.472176	0.84571622	23.518711	2.7559114e-08
1979-12-29 00:00:00	6.8637452	0	100062.4	3.0390869	80.443588	0.73971098	28.460346	7.0598021e-09
1979-12-30 00:00:00	4.2055426	0	100910.18	2.4912354	83.584259	0.6208624	33.35453	0
1979-12-31 00:00:00	2.5855165	0	101506.29	0.019189453	84.972885	0.97741075	17.125252	9.7430257e-09
1980-01-01 00:00:00	4.5070977	0	101265.95	-0.17471924	86.778343	0.90143703	21.505161	6.4805303e-08
1980-01-02 00:00:00	5.3261485	0	101839.48	1.115564	84.133041	1	13.427297	1.7394708e-07
1980-01-03 00:00:00	6.829421	0	100246.36	9.3434082	96.198738	1	5.8696709	1.7190176e-07
1980-01-04 00:00:00	7.0285969	0	99833.805	5.2029053	84.740921	0.88232467	22.873125	2.196994e-08
1980-01-05 00:00:00	7.3442035	0	100732.09	6.2365051	78.03968	0.8735818	23.62561	1.2364658e-08
1980-01-06 00:00:00	2.7900517	0	101316.28	5.1507507	78.866234	0.90664998	22.178295	0
1980-01-07 00:00:00	4.7624907	0	101314.25	2.2257324	89.557564	0.96067122	19.378942	5.4161301e-08
1980-01-08 00:00:00	6.4216838	0	101301.77	5.3138672	88.342758	1	12.622197	1.8860024e-08
1980-01-09 00:00:00	6.8791628	0	101052.28	5.468866	82.016487	0.96121802	19.752146	1.5052989e-07
1980-01-10 00:00:00	3.1191056	0	102696.47	3.2734619	76.838272	0.77098916	31.116396	9.988813e-09
1980-01-11 00:00:00	3.0753024	0	103268.05	5.314447	92.791008	0.95465716	20.637268	5.8090995e-08
1980-01-12 00:00:00	2.1396728	0	104041.91	-0.26700439	94.538177	0.87901306	26.080906	0
1980-01-13 00:00:00	3.2792807	0	103368.56	3.3966003	91.066658	1	16.411566	3.1443691e-08
1980-01-14 00:00:00	5.0545378	0	102189.84	4.2271667	88.214478	0.84824561	28.476969	7.6670272e-08
1980-01-15 00:00:00	5.5153294	0	102168.48	0.8383728	74.334694	0.6094269	42.014824	0
1980-01-16 00:00:00	2.4021866	0	102321.55	-1.3160156	87.694763	0.57576161	44.188969	0
1980-01-17 00:00:00	2.2179358	0	101938.45	-1.5713867	76.513618	0.63309881	42.608036	0
1980-01-18 00:00:00	5.453475	0	100390.4	2.8571106	73.418419	0.84066232	31.396513	8.1989958e-08
1980-01-19 00:00:00	2.1855531	0	99392.781	1.9968201	79.440674	0.9812707	22.106045	5.8200676e-09
1980-01-20 00:00:00	4.1982079	0	99559.367	0.9013916	78.301193	0.66405433	43.084831	3.9661136e-08
1980-01-21 00:00:00	6.8161154	0	97653.422	2.7972656	90.469589	1	13.671933	1.4150351e-07
1980-01-22 00:00:00	7.5659151	0	98684.352	3.8541809	80.854622	0.86569503	31.826906	4.0784635e-09
1980-01-23 00:00:00	3.917172	0	99017.984	3.5372559	83.788857	0.82517654	35.227112	0
1980-01-24 00:00:00	3.5413871	0	100305.52	2.7758423	81.145409	0.63309674	47.812389	0
1980-01-25 00:00:00	2.3964665	0	101679	2.7080322	78.932777	0.55584226	52.741077	4.6170917e-09
1980-01-26 00:00:00	4.5473509	0	102358.41	-0.12207642	91.400856	0.86253853	34.820091	3.9332717e-09
1980-01-27 00:00:00	7.7187643	0	101964.18	3.4733826	86.757584	1	9.4423885	1.2840422e-07
1980-01-28 00:00:00	4.9987278	0	101221.38	8.6133057	95.875336	1	17.013025	3.5256711e-08
1980-01-29 00:00:00	5.9257412	0	100446.87	7.9606262	91.184807	1	20.585533	8.5918189e-08
1980-01-30 00:00:00	6.706389	0	99651.805	6.0495239	76.995712	0.81255155	41.283688	1.5023617e-08
1980-01-31 00:00:00	5.0808368	0	98747.453	4.2161499	87.239899	0.91428521	33.72403	1.037133e-07
1980-02-01 00:00:00	3.5289981	0	100488.33	2.0031677	87.212654	0.91751331	34.385838	1.7092926e-07
1980-02-02 00:00:00	7.4318142	0	99734.133	5.0629517	83.389168	0.85267671	40.573574	3.848692e-08
1980-02-03 00:00:00	5.7754202	0	100120.53	5.3780762	87.225952	1	24.036963	5.8846847e-08
1980-02-04 00:00:00	6.7651339	0	99285.07	5.6953979	92.297768	1	20.228083	2.0610083e-07
1980-02-05 00:00:00	6.7286248	0	99285.75	6.0895935	90.055687	0.93350557	36.225258	4.4569337e-08
1980-02-06 00:00:00	2.036355	0	100335.48	2.3445374	87.967659	1	19.185255	2.4384215e-08
1980-02-07 00:00:00	5.2990427	0	100148.99	5.0410706	89.940781	1	10.565284	1.6470553e-07
1980-02-08 00:00:00	6.3767767	0	99761.07	7.6202637	87.991867	0.70786179	59.89381	7.1745208e-09
1980-02-09 00:00:00	3.5467305	0	99813.992	5.1281677	89.375732	0.94264105	38.684502	1.5375561e-07
1980-02-10 00:00:00	5.1342726	0	101337.23	5.3409973	81.410393	0.82814829	52.069424	1.2343224e-08
1980-02-11 00:00:00	5.8151159	0	101728.7	6.8585754	87.797401	0.99104828	34.383041	1.2416519e-07
1980-02-12 00:00:00	5.2525496	0	101245.55	7.9798828	96.466461	1	9.9872684	1.857563e-07
1980-02-13 00:00:00	4.0784326	0	101311.91	6.1110168	86.215874	0.7821644	60.026089	0
1980-02-14 00:00:00	5.6099668	0	100751.19	7.3582397	91.787277	1	18.54776	1.1473776e-07
1980-02-15 00:00:00	4.9460626	0	100819.37	5.4768005	89.632538	0.96213444	41.402447	5.8927017e-08
1980-02-16 00:00:00	5.9528565	0	101006.91	7.2025391	89.493217	0.87205861	53.314404	5.456802e-08
1980-02-17 00:00:00	6.2070055	0	101315.59	7.7427002	85.306107	0.78657812	64.377777	5.1146271e-08
1980-02-18 00:00:00	3.5917964	0	100916.62	5.8759399	91.122803	1	31.26511	1.6257106e-07
1980-02-19 00:00:00	2.742327	0	101279.25	3.3915039	76.646072	0.66394296	81.587845	0
1980-02-20 00:00:00	3.0718765	0	100631.35	2.8387695	75.616882	0.76797258	72.073082	0
1980-02-21 00:00:00	5.8739572	0	100285.73	4.4616333	82.228722	1	27.743328	1.2357262e-07
1980-02-22 00:00:00	5.5427089	0	101056.02	3.4050842	80.174072	0.82144373	67.955345	5.9873528e-08
1980-02-23 00:00:00	2.6345723	0	102568.94	4.0906616	68.265015	0.78365413	74.457329	0
1980-02-24 00:00:00	3.4201941	0	102467.04	3.7126404	73.704124	0.84339047	67.767807	0
1980-02-25 00:00:00	2.3429313	0	102556.24	3.3804565	78.415756	0.77103846	78.671532	0
1980-02-26 00:00:00	2.1026433	0	103056.89	5.2751404	82.772476	0.87060597	65.72036	0
1980-02-27 00:00:00	2.0414042	0	103341.32	5.5549255	90.38295	0.9700369	50.995689	1.8197239e-08
1980-02-28 00:00:00	3.0978513	0	103528.42	6.9962708	92.104881	0.87310789	67.079994	2.015087e-08
1980-02-29 00:00:00	2.7555811	0	103305.92	6.2818848	90.110573	0.95205224	55.88134	6.4450078e-09
1980-03-01 00:00:00	2.388231	0	102848.94	6.7740112	83.088013	0.93023666	60.771908	8.3412797e-09
1980-03-02 00:00:00	2.5928347	0	102430.6	5.9675842	78.745827	0.91735203	64.418945	1.1540323e-08
1980-03-03 00:00:00	2.3901486	0	102230.16	5.7990662	82.091866	0.80925853	83.03231	2.2403678e-09
1980-03-04 00:00:00	5.2523656	0	101395.76	6.0824219	85.698898	1	45.204361	1.0641626e-08
1980-03-05 00:00:00	6.6299071	0	99465.375	6.7377869	91.629745	0.90875317	70.010048	1.5706717e-07
1980-03-06 00:00:00	6.5417747	0	98454.328	6.1746155	89.867653	1	46.766811	1.787692e-07
1980-03-07 00:00:00	8.4161673	0	98221.359	5.8342529	83.808029	0.84588804	84.529854	9.4505369e-08
1980-03-08 00:00:00	7.0602846	0	100660.08	6.0164429	85.176292	1	45.49445	3.7835165e-08
1980-03-09 00:00:00	4.5080547	0	101527.97	5.0209595	77.403259	0.9116998	75.752823	4.9937793e-08
1980-03-10 00:00:00	6.1246948	0	101472.47	5.2542358	73.912605	0.73120288	109.54353	6.5688429e-08
1980-03-11 00:00:00	7.6669173	0	101349.29	8.3016907	88.772278	1	39.303917	8.6032225e-08
1980-03-12 00:00:00	5.5386548	0	100916.92	4.6174561	83.876427	0.89255003	83.486275	6.0195027e-08
1980-03-13 00:00:00	5.4272623	0	101262.96	3.113855	68.493515	0.75483839	112.18297	2.4364916e-08
1980-03-14 00:00:00	2.657289	0	101869.77	4.0127502	68.194382	0.60715222	137.43404	3.4474315e-09
1980-03-15 00:00:00	4.5199623	0	101941.75	3.6641785	70.427582	0.89950921	87.052101	0
1980-03-16 00:00:00	4.6996455	0	101788.51	5.0337769	80.874443	1	36.613144	1.177044e-07
1980-03-17 00:00:00	6.4964809	0	101296.64	3.581842	80.909515	0.84145523	101.76621	3.1150772e-08
1980-03-18 00:00:00	8.2976856	0	101015.94	3.2384583	83.805183	0.96473966	75.592926	4.8331614e-08
1980-03-19 00:00:00	8.7684078	0	101875.41	2.2169434	70.070801	0.85391326	103.11386	0
1980-03-20 00:00:00	4.9678526	0	101567.3	1.1098267	61.032326	0.71482518	133.69624	0
1980-03-21 00:00:00	4.2892623	0	100186.56	1.0084167	70.052605	0.70239591	137.47011	1.4906249e-08
1980-03-22 00:00:00	2.8323097	0	99815.914	0.87484131	71.151718	0.6934594	141.07561	1.3085295e-08
1980-03-23 00:00:00	5.715641	0	99647.336	2.6959167	73.338783	0.84908896	110.02283	4.2419902e-08
1980-03-24 00:00:00	5.879137	0	99205.625	3.7950684	77.356094	0.81528273	118.65514	1.6580578e-08
1980-03-25 00:00:00	5.0481238	0	99262.93	4.3213745	80.138817	0.87768325	105.44924	4.644844e-08
1980-03-26 00:00:00	4.6053052	0	99457.32	5.8029114	79.000656	0.92628325	94.366623	2.5732128e-08
1980-03-27 00:00:00	3.3984532	0	99272.633	5.974115	69.844566	0.77385908	132.71092	6.8672898e-09
1980-03-28 00:00:00	5.8060112	0	98640.625	5.4200073	89.337936	1	58.405872	1.1574102e-07
1980-03-29 00:00:00	5.701972	0	100969.31	6.1941772	71.231369	0.73320482	144.95908	1.1013993e-08
1980-03-30 00:00:00	4.3104944	0	101455.7	4.8366028	76.120773	1	75.583473	5.6457488e-08
1980-03-31 00:00:00	6.4183035	0	99827.844	9.3238464	93.305374	1	64.199089	7.3833995e-08
1980-04-01 00:00:00	4.4102478	0	100727.69	5.9910522	81.864555	0.94106774	98.868011	1.3601939e-08
1980-04-02 00:00:00	5.5448818	0	102094.03	7.1280762	67.735909	0.74373161	151.90919	4.9882328e-09
1980-04-03 00:00:00	2.8969209	0	103050.28	7.2942444	75.619545	0.86138732	123.71924	2.6706152e-09
1980-04-04 00:00:00	3.6527243	0	102993.31	7.4825073	73.454956	0.58415517	188.46342	0
1980-04-05 00:00:00	2.4970157	0	103195.05	7.108606	71.319031	0.54594003	198.16985	0
1980-04-06 00:00:00	2.3765163	0	103544.87	8.1218506	72.600304	0.67087037	175.3187	0
1980-04-07 00:00:00	4.4517846	0	103612.55	7.2294556	73.759956	0.73936202	162.00246	1.5112847e-09
1980-04-08 00:00:00	5.0685687	0	103293.14	7.0064026	72.873779	0.88455249	125.10873	1.6972251e-09
1980-04-09 00:00:00	4.0723934	0	102859.7	7.2815796	78.725639	0.90578471	119.65857	9.4711487e-10
1980-04-10 00:00:00	2.303407	0	102488.48	6.949823	79.854767	0.91864726	117.09672	8.0085019e-09
1980-04-11 00:00:00	3.8983872	0	101840.95	7.2668701	72.591278	0.85888348	136.95131	1.0556251e-09
1980-04-12 00:00:00	6.1139917	0	100663.01	9.1148621	70.218964	0.7656912	163.90524	9.3216922e-09
1980-04-13 00:00:00	5.0628271	0	100353.45	8.1484924	82.0933	0.95359229	108.9437	5.3745709e-08
1980-04-14 00:00:00	3.2549725	0	101524.98	6.0322205	65.22258	0.8235853	152.98012	1.6293965e-08
1980-04-15 00:00:00	2.6821256	0	101548.27	6.8446899	78.076714	0.99171826	98.737289	1.7094502e-08
1980-04-16 00:00:00	3.3874137	0	102333.09	8.6089111	81.056519	0.91454381	125.17416	8.8093238e-09
1980-04-17 00:00:00	4.4039693	0	102777.49	8.0627686	73.120125	0.77150583	170.96906	0
1980-04-18 00:00:00	4.8507614	0	102494.34	8.6661316	82.046844	0.79348737	165.00293	1.5560171e-09
1980-04-19 00:00:00	6.0728412	0	102314.88	7.9417358	75.363365	0.8292771	156.92694	6.1365854e-09
1980-04-20 00:00:00	5.6421585	0	102357.55	7.6483704	67.071831	0.80670477	166.20084	0
1980-04-21 00:00:00	3.7286508	0	102625.38	7.8984924	79.967529	0.87887175	143.40953	0
1980-04-22 00:00:00	4.3143945	0	102831.09	8.8436523	75.914253	0.89678284	138.61142	3.3357449e-09
1980-04-23 00:00:00	3.0492311	0	102900.05	8.9985596	76.315369	0.80632754	169.03467	0
1980-04-24 00:00:00	2.5005059	0	102436.3	8.6999146	85.620316	0.8503683	155.70096	1.4784932e-08
1980-04-25 00:00:00	2.2306097	0	101745.03	7.7837769	87.719345	0.9370446	127.43076	3.5691002e-08
1980-04-26 00:00:00	2.9111378	0	101765.55	8.2289978	78.63694	0.85095804	159.05223	9.2614766e-10
1980-04-27 00:00:00	3.6510658	0	102029.88	8.0585571	75.335754	0.88499554	149.07141	5.2477581e-09
1980-04-28 00:00:00	4.2408447	0	102448.98	8.0115601	66.434265	0.74398312	198.4843	0
1980-04-29 00:00:00	3.4772732	0	102484	8.7549683	63.184093	0.77494412	190.52983	0
1980-04-30 00:00:00	4.4443259	0	102197.59	8.7896973	67.651505	0.78733781	187.49799	1.0251329e-09
1980-05-01 00:00:00	4.6522284	0	101960.99	8.5866333	65.035034	0.68424059	220.64928	0
1980-05-02 00:00:00	5.0029159	0	101792.33	9.4684692	65.342125	0.61307226	240.80923	0
1980-05-03 00:00:00	5.8383441	0	101543.45	8.5046936	62.058235	0.66297785	230.41232	0
1980-05-04 00:00:00	5.0446329	0	101595.65	8.4018494	58.466717	0.58182669	254.03668	0
